Sat Jun 10 08:16:51 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.375, loss_tr: 2.84989, loss_t: 1.78544, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.375, loss_tr: 2.82807, loss_t: 1.72953, testing: 0.166667, t2y: 0.5
seq1, epoch0, step: 20, training: 0.25, loss_tr: 2.72351, loss_t: 1.61965, testing: 0.222222, t2y: 0.666667
seq1, epoch0, step: 30, training: 0.125, loss_tr: 2.49834, loss_t: 1.41132, testing: 0.277778, t2y: 0.666667
seq1, epoch0, step: 40, training: 0.5625, loss_tr: 2.13215, loss_t: 1.24476, testing: 0.388889, t2y: 0.666667
seq1, epoch0, step: 50, training: 0.5625, loss_tr: 1.68933, loss_t: 1.08976, testing: 0.5, t2y: 0.833333
seq1, epoch0, step: 60, training: 0.8125, loss_tr: 1.33861, loss_t: 0.966702, testing: 0.611111, t2y: 0.833333
seq1, epoch0, step: 70, training: 0.75, loss_tr: 1.26052, loss_t: 0.828559, testing: 0.666667, t2y: 1
seq1, epoch1, step: 80, training: 0.75, loss_tr: 1.18753, loss_t: 0.679341, testing: 0.722222, t2y: 1
seq1, epoch1, step: 90, training: 0.8125, loss_tr: 1.08198, loss_t: 0.600516, testing: 0.777778, t2y: 0.833333
seq1, epoch1, step: 100, training: 0.9375, loss_tr: 0.838684, loss_t: 0.524509, testing: 0.833333, t2y: 0.833333
seq1, epoch1, step: 110, training: 0.9375, loss_tr: 0.725896, loss_t: 0.479158, testing: 0.833333, t2y: 1
seq1, epoch1, step: 120, training: 0.8125, loss_tr: 0.698225, loss_t: 0.465873, testing: 0.777778, t2y: 0.833333
seq1, epoch1, step: 130, training: 0.875, loss_tr: 0.721643, loss_t: 0.457909, testing: 0.722222, t2y: 1
seq1, epoch1, step: 140, training: 0.6875, loss_tr: 0.817917, loss_t: 0.522362, testing: 0.722222, t2y: 0.833333
seq1, epoch1, step: 150, training: 0.8125, loss_tr: 0.805608, loss_t: 0.446304, testing: 0.833333, t2y: 1
seq1, epoch2, step: 160, training: 1, loss_tr: 0.667222, loss_t: 0.407773, testing: 0.888889, t2y: 0.833333
seq1, epoch2, step: 170, training: 0.75, loss_tr: 0.492674, loss_t: 0.290577, testing: 0.888889, t2y: 1
seq1, epoch2, step: 180, training: 0.75, loss_tr: 0.385052, loss_t: 0.267502, testing: 0.888889, t2y: 1
