Sat Jun 10 16:03:44 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.4375, loss_tr: 5.76362, loss_t: 2.28508, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.5625, loss_tr: 4.99382, loss_t: 2.09906, testing: 0.222222, t2y: 0.666667
seq1, epoch0, step: 20, training: 0.5, loss_tr: 4.9203, loss_t: 1.76046, testing: 0.333333, t2y: 0.833333
seq1, epoch0, step: 30, training: 0.75, loss_tr: 5.07754, loss_t: 1.28882, testing: 0.5, t2y: 0.833333
seq1, epoch0, step: 40, training: 0.875, loss_tr: 5.28832, loss_t: 0.916757, testing: 0.666667, t2y: 1
seq1, epoch0, step: 50, training: 0.5625, loss_tr: 4.76388, loss_t: 0.832991, testing: 0.666667, t2y: 0.666667
seq1, epoch0, step: 60, training: 0.875, loss_tr: 3.85978, loss_t: 0.646125, testing: 0.777778, t2y: 1
seq1, epoch0, step: 70, training: 0.625, loss_tr: 3.99177, loss_t: 0.553657, testing: 0.777778, t2y: 1
seq1, epoch1, step: 80, training: 0.9375, loss_tr: 3.70931, loss_t: 0.301882, testing: 0.944444, t2y: 1
seq1, epoch1, step: 90, training: 0.9375, loss_tr: 4.26167, loss_t: 0.300522, testing: 0.888889, t2y: 1
seq1, epoch1, step: 100, training: 0.9375, loss_tr: 3.84617, loss_t: 0.282125, testing: 0.888889, t2y: 1
seq1, epoch1, step: 110, training: 1, loss_tr: 3.93201, loss_t: 0.248414, testing: 0.888889, t2y: 1
seq1, epoch1, step: 120, training: 1, loss_tr: 3.18614, loss_t: 0.230859, testing: 0.888889, t2y: 1
seq1, epoch1, step: 130, training: 1, loss_tr: 3.09299, loss_t: 0.178903, testing: 0.944444, t2y: 1
seq1, epoch1, step: 140, training: 0.875, loss_tr: 2.82274, loss_t: 0.157877, testing: 0.944444, t2y: 1
seq1, epoch1, step: 150, training: 0.8125, loss_tr: 2.61588, loss_t: 0.145378, testing: 0.944444, t2y: 1
seq1, epoch2, step: 160, training: 1, loss_tr: 2.98246, loss_t: 0.208594, testing: 0.888889, t2y: 0.833333
seq1, epoch2, step: 170, training: 1, loss_tr: 3.28509, loss_t: 0.235872, testing: 0.833333, t2y: 1
seq1, epoch2, step: 180, training: 1, loss_tr: 3.49908, loss_t: 0.182185, testing: 0.888889, t2y: 1
seq1, epoch2, step: 190, training: 1, loss_tr: 2.98047, loss_t: 0.130341, testing: 0.888889, t2y: 1
seq1, epoch2, step: 200, training: 1, loss_tr: 2.04812, loss_t: 0.121527, testing: 0.888889, t2y: 1
seq1, epoch2, step: 210, training: 1, loss_tr: 1.55233, loss_t: 0.111362, testing: 0.888889, t2y: 1
seq1, epoch2, step: 220, training: 1, loss_tr: 1.58693, loss_t: 0.0680563, testing: 0.944444, t2y: 1
seq1, epoch2, step: 230, training: 1, loss_tr: 1.93124, loss_t: 0.033205, testing: 1, t2y: 1
seq1, epoch3, step: 240, training: 1, loss_tr: 2.28955, loss_t: 0.0420957, testing: 1, t2y: 1
seq1, epoch3, step: 250, training: 1, loss_tr: 2.14344, loss_t: 0.038312, testing: 1, t2y: 1
seq1, epoch3, step: 260, training: 1, loss_tr: 2.87794, loss_t: 0.037269, testing: 1, t2y: 1
seq1, epoch3, step: 270, training: 1, loss_tr: 2.73168, loss_t: 0.0236389, testing: 1, t2y: 1
seq1, epoch3, step: 280, training: 1, loss_tr: 3.32334, loss_t: 0.0354906, testing: 1, t2y: 1
seq1, epoch3, step: 290, training: 1, loss_tr: 2.79307, loss_t: 0.0365954, testing: 1, t2y: 1
seq1, epoch3, step: 300, training: 1, loss_tr: 2.89831, loss_t: 0.0390483, testing: 1, t2y: 1
seq1, epoch3, step: 310, training: 1, loss_tr: 2.06481, loss_t: 0.0264131, testing: 1, t2y: 1
seq1, epoch4, step: 320, training: 1, loss_tr: 2.01815, loss_t: 0.0176726, testing: 1, t2y: 1
seq1, epoch4, step: 330, training: 1, loss_tr: 2.09987, loss_t: 0.0166524, testing: 1, t2y: 1
seq1, epoch4, step: 340, training: 1, loss_tr: 1.94527, loss_t: 0.0335294, testing: 1, t2y: 1
seq1, epoch4, step: 350, training: 1, loss_tr: 2.02764, loss_t: 0.0280787, testing: 1, t2y: 1
seq1, epoch4, step: 360, training: 1, loss_tr: 1.78246, loss_t: 0.0476615, testing: 1, t2y: 1
seq1, epoch4, step: 370, training: 1, loss_tr: 2.3578, loss_t: 0.0286098, testing: 1, t2y: 1
seq1, epoch4, step: 380, training: 1, loss_tr: 2.93367, loss_t: 0.0789625, testing: 1, t2y: 1
seq1, epoch4, step: 390, training: 1, loss_tr: 3.20374, loss_t: 0.0573738, testing: 1, t2y: 1
seq1, epoch5, step: 400, training: 1, loss_tr: 2.61728, loss_t: 0.0699076, testing: 1, t2y: 1
seq1, epoch5, step: 410, training: 1, loss_tr: 1.70649, loss_t: 0.0222661, testing: 1, t2y: 1
seq1, epoch5, step: 420, training: 1, loss_tr: 1.65261, loss_t: 0.024661, testing: 1, t2y: 1
