Fri Jun  9 19:11:33 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.25, loss_tr: 18897.8, loss_t: 26355.9, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.25, loss_tr: 19943.3, loss_t: 23767.6, testing: 0.166667, t2y: 0.5
seq1, epoch0, step: 20, training: 0.3125, loss_tr: 18776.5, loss_t: 17466.9, testing: 0.222222, t2y: 0.333333
seq1, epoch0, step: 30, training: 0.625, loss_tr: 17098.7, loss_t: 9250.88, testing: 0.333333, t2y: 0.666667
seq1, epoch0, step: 40, training: 0.5625, loss_tr: 13633.4, loss_t: 5433.72, testing: 0.333333, t2y: 1
seq1, epoch0, step: 50, training: 0.5625, loss_tr: 10182.7, loss_t: 4916.65, testing: 0.333333, t2y: 1
seq1, epoch0, step: 60, training: 0.5, loss_tr: 9215.88, loss_t: 6818.91, testing: 0.388889, t2y: 0.666667
seq1, epoch0, step: 70, training: 0.6875, loss_tr: 7664.85, loss_t: 5095.45, testing: 0.555556, t2y: 0.833333
seq1, epoch1, step: 80, training: 0.5625, loss_tr: 7771.33, loss_t: 4820.1, testing: 0.611111, t2y: 0.833333
seq1, epoch1, step: 90, training: 0.8125, loss_tr: 5491.89, loss_t: 2653.62, testing: 0.666667, t2y: 1
seq1, epoch1, step: 100, training: 0.8125, loss_tr: 6375.33, loss_t: 3060.35, testing: 0.666667, t2y: 0.833333
seq1, epoch1, step: 110, training: 0.6875, loss_tr: 6253.29, loss_t: 1515.85, testing: 0.777778, t2y: 1
seq1, epoch1, step: 120, training: 0.75, loss_tr: 6228.06, loss_t: 1409.34, testing: 0.666667, t2y: 1
seq1, epoch1, step: 130, training: 0.5, loss_tr: 4601.72, loss_t: 1511.11, testing: 0.666667, t2y: 0.833333
seq1, epoch1, step: 140, training: 0.75, loss_tr: 3913.78, loss_t: 1363.41, testing: 0.722222, t2y: 1
seq1, epoch1, step: 150, training: 0.9375, loss_tr: 2879.85, loss_t: 1164.86, testing: 0.888889, t2y: 1
seq1, epoch2, step: 160, training: 0.75, loss_tr: 3347.76, loss_t: 528.096, testing: 0.888889, t2y: 0.833333
seq1, epoch2, step: 170, training: 0.8125, loss_tr: 2956.12, loss_t: 538.25, testing: 0.833333, t2y: 1
seq1, epoch2, step: 180, training: 0.9375, loss_tr: 3264.87, loss_t: 538.25, testing: 0.833333, t2y: 1
seq1, epoch2, step: 190, training: 0.9375, loss_tr: 1898.48, loss_t: 47.4782, testing: 0.888889, t2y: 1
seq1, epoch2, step: 200, training: 0.875, loss_tr: 1632.27, loss_t: 144.715, testing: 0.888889, t2y: 1
seq1, epoch2, step: 210, training: 0.875, loss_tr: 1543.71, loss_t: 144.715, testing: 0.888889, t2y: 1
seq1, epoch2, step: 220, training: 0.875, loss_tr: 1742.62, loss_t: 107.39, testing: 0.888889, t2y: 1
seq1, epoch2, step: 230, training: 0.75, loss_tr: 1892.91, loss_t: 225.653, testing: 0.888889, t2y: 0.833333
seq1, epoch3, step: 240, training: 0.9375, loss_tr: 1545.4, loss_t: 225.653, testing: 0.888889, t2y: 1
seq1, epoch3, step: 250, training: 0.875, loss_tr: 785.708, loss_t: 225.653, testing: 0.944444, t2y: 1
seq1, epoch3, step: 260, training: 0.875, loss_tr: 1604.88, loss_t: 0, testing: 1, t2y: 1
 
****************************************
current sequence is 2
****************************************
seq2, epoch0, step: 0, training: 0.3125, loss_tr: 18033.2, loss_t: 10222.2, testing: 0, t2y: 0.166667
seq2, epoch0, step: 10, training: 0.5625, loss_tr: 18716.7, loss_t: 12199.9, testing: 0.111111, t2y: 0.333333
seq2, epoch0, step: 20, training: 0.1875, loss_tr: 19555.7, loss_t: 13256.3, testing: 0.166667, t2y: 0.666667
seq2, epoch0, step: 30, training: 0.5, loss_tr: 16834.7, loss_t: 11911.9, testing: 0.277778, t2y: 0.833333
seq2, epoch0, step: 40, training: 0.3125, loss_tr: 17016.7, loss_t: 9857.22, testing: 0.277778, t2y: 0.666667
seq2, epoch0, step: 50, training: 0.8125, loss_tr: 14178.7, loss_t: 5393.43, testing: 0.5, t2y: 1
seq2, epoch0, step: 60, training: 0.8125, loss_tr: 13395.6, loss_t: 3330.4, testing: 0.722222, t2y: 1
seq2, epoch0, step: 70, training: 0.5625, loss_tr: 9638.95, loss_t: 0, testing: 0.944444, t2y: 1
 
****************************************
current sequence is 3
****************************************
seq3, epoch0, step: 0, training: 0.4375, loss_tr: 17857.1, loss_t: 15451.3, testing: 0.166667, t2y: 0.5
seq3, epoch0, step: 10, training: 0.375, loss_tr: 17709.8, loss_t: 12994.3, testing: 0.277778, t2y: 0.5
seq3, epoch0, step: 20, training: 0.5625, loss_tr: 18082.4, loss_t: 8605.88, testing: 0.388889, t2y: 0.833333
seq3, epoch0, step: 30, training: 0.375, loss_tr: 18331.4, loss_t: 6992.56, testing: 0.444444, t2y: 0.833333
seq3, epoch0, step: 40, training: 0.625, loss_tr: 14477.8, loss_t: 4504.04, testing: 0.5, t2y: 1
seq3, epoch0, step: 50, training: 0.875, loss_tr: 12402.6, loss_t: 4179.99, testing: 0.611111, t2y: 0.833333
seq3, epoch0, step: 60, training: 0.5, loss_tr: 10266.2, loss_t: 1821.46, testing: 0.722222, t2y: 0.666667
seq3, epoch0, step: 70, training: 0.4375, loss_tr: 12563.1, loss_t: 3033.21, testing: 0.666667, t2y: 0.833333
seq3, epoch1, step: 80, training: 0.9375, loss_tr: 10341, loss_t: 2627.72, testing: 0.611111, t2y: 1
seq3, epoch1, step: 90, training: 0.8125, loss_tr: 6923.35, loss_t: 2465.8, testing: 0.611111, t2y: 0.833333
seq3, epoch1, step: 100, training: 0.875, loss_tr: 4036.75, loss_t: 1211.28, testing: 0.666667, t2y: 0.833333
seq3, epoch1, step: 110, training: 0.6875, loss_tr: 3895.78, loss_t: 2284.05, testing: 0.666667, t2y: 0.833333
seq3, epoch1, step: 120, training: 1, loss_tr: 4322.67, loss_t: 2019.07, testing: 0.722222, t2y: 0.833333
seq3, epoch1, step: 130, training: 0.6875, loss_tr: 5085.64, loss_t: 2276.63, testing: 0.777778, t2y: 0.833333
seq3, epoch1, step: 140, training: 0.875, loss_tr: 3986.47, loss_t: 1896.71, testing: 0.833333, t2y: 0.833333
seq3, epoch1, step: 150, training: 0.875, loss_tr: 4080.61, loss_t: 1519.64, testing: 0.777778, t2y: 0.833333
seq3, epoch2, step: 160, training: 0.6875, loss_tr: 3138.16, loss_t: 1883.91, testing: 0.722222, t2y: 1
seq3, epoch2, step: 170, training: 1, loss_tr: 2402.98, loss_t: 1546.68, testing: 0.722222, t2y: 0.833333
seq3, epoch2, step: 180, training: 0.9375, loss_tr: 1643.23, loss_t: 1412.29, testing: 0.777778, t2y: 0.833333
