Sat Jun 10 16:30:43 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.25, loss_tr: 1.63854, loss_t: 1.83723, testing: 0.333333, t2y: 0.5
seq1, epoch0, step: 10, training: 0.0625, loss_tr: 1.67718, loss_t: 1.82125, testing: 0.277778, t2y: 0.333333
seq1, epoch0, step: 20, training: 0.3125, loss_tr: 1.64553, loss_t: 1.71229, testing: 0.333333, t2y: 0.5
seq1, epoch0, step: 30, training: 0.6875, loss_tr: 1.48135, loss_t: 1.47839, testing: 0.5, t2y: 0.833333
seq1, epoch0, step: 40, training: 0.4375, loss_tr: 1.32232, loss_t: 1.25001, testing: 0.611111, t2y: 0.833333
seq1, epoch0, step: 50, training: 0.625, loss_tr: 1.18373, loss_t: 1.11779, testing: 0.611111, t2y: 0.833333
seq1, epoch0, step: 60, training: 0.4375, loss_tr: 1.18331, loss_t: 1.07138, testing: 0.5, t2y: 0.666667
seq1, epoch0, step: 70, training: 0.5, loss_tr: 1.04386, loss_t: 1.04616, testing: 0.5, t2y: 0.833333
seq1, epoch1, step: 80, training: 0.6875, loss_tr: 0.988654, loss_t: 0.902277, testing: 0.555556, t2y: 1
seq1, epoch1, step: 90, training: 0.875, loss_tr: 0.79799, loss_t: 0.763708, testing: 0.722222, t2y: 1
seq1, epoch1, step: 100, training: 0.875, loss_tr: 0.653391, loss_t: 0.613417, testing: 0.833333, t2y: 0.833333
seq1, epoch1, step: 110, training: 0.9375, loss_tr: 0.45533, loss_t: 0.514001, testing: 0.944444, t2y: 1
seq1, epoch1, step: 120, training: 0.625, loss_tr: 0.460116, loss_t: 0.432538, testing: 0.944444, t2y: 1
seq1, epoch1, step: 130, training: 1, loss_tr: 0.406002, loss_t: 0.337902, testing: 1, t2y: 1
seq1, epoch1, step: 140, training: 0.9375, loss_tr: 0.37511, loss_t: 0.286709, testing: 1, t2y: 1
seq1, epoch1, step: 150, training: 0.875, loss_tr: 0.280025, loss_t: 0.223469, testing: 1, t2y: 1
seq1, epoch2, step: 160, training: 1, loss_tr: 0.259869, loss_t: 0.169385, testing: 1, t2y: 1
